user_id,property_id,timestamp,duration
U013,P009,2024-08-13 16:31:48.276721,7
U013,P007,2024-08-03 16:31:48.276721,73
U009,P012,2024-08-01 16:31:48.276721,85
U010,P008,2024-08-05 16:31:48.276721,45
U006,P006,2024-07-31 16:31:48.276721,85
U002,P011,2024-07-18 16:31:48.276721,111
U015,P018,2024-07-31 16:31:48.276721,118
U019,P013,2024-08-13 16:31:48.276721,32
U020,P002,2024-07-28 16:31:48.276721,32
U009,P020,2024-07-19 16:31:48.276721,20
U005,P008,2024-08-04 16:31:48.276721,60
U010,P016,2024-07-24 16:31:48.276721,47
U011,P008,2024-08-04 16:31:48.276721,43
U012,P001,2024-08-13 16:31:48.276721,35
U006,P007,2024-08-08 16:31:48.276721,89
U002,P011,2024-07-25 16:31:48.276721,61
U019,P006,2024-08-09 16:31:48.276721,118
U015,P007,2024-07-30 16:31:48.276721,64
U007,P020,2024-07-18 16:31:48.276721,36
U001,P012,2024-08-05 16:31:48.276721,51
U009,P015,2024-08-12 16:31:48.276721,24
U013,P006,2024-07-22 16:31:48.276721,118
U011,P018,2024-08-07 16:31:48.276721,4
U016,P013,2024-07-23 16:31:48.276721,50
U016,P019,2024-07-21 16:31:48.276721,4
U020,P006,2024-07-25 16:31:48.276721,1
U016,P013,2024-07-15 16:31:48.276721,29
U007,P015,2024-07-30 16:31:48.276721,39
U015,P002,2024-07-16 16:31:48.276721,95
U003,P005,2024-08-05 16:31:48.276721,28
U010,P018,2024-07-15 16:31:48.276721,9
U014,P009,2024-08-05 16:31:48.276721,2
U012,P002,2024-07-31 16:31:48.276721,30
U005,P009,2024-07-28 16:31:48.276721,33
U006,P002,2024-08-10 16:31:48.276721,37
U015,P005,2024-08-11 16:31:48.276721,15
U014,P020,2024-08-12 16:31:48.276721,1
U007,P007,2024-07-15 16:31:48.276721,98
U018,P018,2024-07-30 16:31:48.276721,52
U015,P005,2024-07-17 16:31:48.276721,100
U001,P018,2024-08-03 16:31:48.276721,86
U009,P005,2024-07-21 16:31:48.276721,96
U006,P015,2024-07-16 16:31:48.276721,46
U014,P017,2024-07-15 16:31:48.276721,120
U009,P013,2024-08-06 16:31:48.276721,41
U020,P013,2024-07-17 16:31:48.276721,9
U019,P013,2024-08-10 16:31:48.276721,5
U018,P014,2024-08-11 16:31:48.276721,44
U020,P006,2024-07-18 16:31:48.276721,89
U006,P020,2024-07-23 16:31:48.276721,11
U004,P003,2024-07-20 16:31:48.276721,114
U008,P016,2024-07-29 16:31:48.276721,70
U008,P016,2024-07-20 16:31:48.276721,54
U016,P013,2024-08-01 16:31:48.276721,43
U015,P019,2024-07-16 16:31:48.276721,58
U002,P017,2024-08-05 16:31:48.276721,115
U011,P007,2024-07-21 16:31:48.276721,89
U012,P010,2024-07-15 16:31:48.276721,75
U004,P007,2024-07-28 16:31:48.276721,16
U009,P009,2024-08-03 16:31:48.276721,22
U017,P020,2024-07-16 16:31:48.276721,18
U002,P002,2024-07-25 16:31:48.276721,107
U015,P012,2024-08-09 16:31:48.276721,72
U008,P014,2024-08-01 16:31:48.276721,12
U002,P010,2024-08-09 16:31:48.276721,59
U011,P013,2024-07-18 16:31:48.276721,67
U003,P019,2024-07-21 16:31:48.276721,16
U017,P011,2024-07-17 16:31:48.276721,23
U007,P002,2024-08-11 16:31:48.276721,45
U019,P018,2024-08-10 16:31:48.276721,102
U002,P004,2024-07-24 16:31:48.276721,46
U015,P013,2024-07-15 16:31:48.276721,104
U015,P001,2024-08-01 16:31:48.276721,31
U014,P001,2024-08-07 16:31:48.276721,30
U001,P015,2024-08-06 16:31:48.276721,62
U004,P015,2024-07-16 16:31:48.276721,95
U017,P011,2024-07-18 16:31:48.276721,25
U003,P007,2024-08-13 16:31:48.276721,84
U011,P015,2024-07-23 16:31:48.276721,21
U011,P006,2024-08-02 16:31:48.276721,83
U020,P019,2024-08-09 16:31:48.276721,37
U007,P014,2024-07-21 16:31:48.276721,3
U009,P001,2024-08-05 16:31:48.276721,114
U002,P016,2024-07-25 16:31:48.276721,14
U009,P015,2024-07-25 16:31:48.276721,9
U012,P004,2024-07-27 16:31:48.276721,4
U006,P009,2024-08-04 16:31:48.276721,62
U019,P015,2024-08-09 16:31:48.276721,106
U009,P015,2024-07-24 16:31:48.276721,72
U019,P009,2024-07-18 16:31:48.276721,59
U015,P001,2024-08-13 16:31:48.276721,120
U007,P005,2024-07-23 16:31:48.276721,28
U013,P014,2024-08-12 16:31:48.276721,82
U010,P007,2024-08-13 16:31:48.276721,49
U014,P002,2024-08-06 16:31:48.276721,55
U014,P004,2024-07-21 16:31:48.276721,1
U011,P004,2024-08-12 16:31:48.276721,93
U018,P009,2024-07-30 16:31:48.276721,101
U014,P009,2024-07-30 16:31:48.276721,60
U019,P002,2024-07-28 16:31:48.276721,42
U005,P015,2024-08-09 16:31:48.276721,40
U019,P007,2024-07-22 16:31:48.276721,110
U010,P001,2024-07-22 16:31:48.276721,12
U017,P008,2024-08-13 16:31:48.276721,115
U019,P010,2024-07-24 16:31:48.276721,72
U016,P016,2024-07-23 16:31:48.276721,20
U006,P009,2024-08-09 16:31:48.276721,26
U003,P017,2024-08-03 16:31:48.276721,76
U014,P014,2024-07-28 16:31:48.276721,55
U001,P003,2024-08-07 16:31:48.276721,9
U017,P003,2024-08-01 16:31:48.276721,63
U017,P019,2024-08-08 16:31:48.276721,45
U014,P001,2024-08-02 16:31:48.276721,9
U009,P020,2024-08-08 16:31:48.276721,45
U011,P019,2024-08-11 16:31:48.276721,37
U017,P013,2024-07-27 16:31:48.276721,4
U001,P018,2024-08-08 16:31:48.276721,16
U007,P002,2024-08-10 16:31:48.276721,46
U006,P016,2024-08-01 16:31:48.276721,41
U002,P017,2024-08-09 16:31:48.276721,87
U004,P013,2024-08-02 16:31:48.276721,45
U005,P007,2024-08-12 16:31:48.276721,10
U011,P010,2024-07-16 16:31:48.276721,111
U010,P017,2024-07-19 16:31:48.276721,79
U016,P004,2024-07-27 16:31:48.276721,57
U013,P007,2024-08-09 16:31:48.276721,86
U014,P011,2024-08-03 16:31:48.276721,32
U020,P015,2024-07-18 16:31:48.276721,33
U012,P020,2024-08-07 16:31:48.276721,82
U015,P003,2024-08-01 16:31:48.276721,34
U005,P018,2024-07-28 16:31:48.276721,18
U015,P005,2024-08-11 16:31:48.276721,67
U015,P003,2024-07-19 16:31:48.276721,27
U007,P018,2024-07-17 16:31:48.276721,71
U014,P009,2024-08-08 16:31:48.276721,26
U011,P005,2024-08-04 16:31:48.276721,102
U004,P006,2024-08-12 16:31:48.276721,89
U008,P017,2024-07-17 16:31:48.276721,113
U003,P016,2024-08-08 16:31:48.276721,76
U015,P012,2024-08-05 16:31:48.276721,98
U004,P011,2024-07-28 16:31:48.276721,84
U019,P003,2024-08-05 16:31:48.276721,73
U018,P003,2024-07-31 16:31:48.276721,30
U013,P009,2024-08-11 16:31:48.276721,35
U006,P010,2024-08-12 16:31:48.276721,2
U018,P003,2024-08-08 16:31:48.276721,18
U003,P008,2024-07-16 16:31:48.276721,16
U012,P004,2024-08-05 16:31:48.276721,11
U017,P019,2024-08-06 16:31:48.276721,24
U011,P018,2024-07-21 16:31:48.276721,73
U014,P014,2024-08-10 16:31:48.276721,50
U007,P020,2024-07-15 16:31:48.276721,16
U007,P018,2024-07-24 16:31:48.276721,98
U009,P001,2024-08-03 16:31:48.276721,42
U018,P015,2024-07-17 16:31:48.276721,23
U019,P001,2024-08-04 16:31:48.276721,89
U011,P002,2024-07-18 16:31:48.276721,36
U020,P012,2024-07-19 16:31:48.276721,23
U020,P020,2024-07-25 16:31:48.276721,49
U001,P014,2024-08-05 16:31:48.276721,75
U010,P006,2024-07-28 16:31:48.276721,104
U003,P002,2024-08-10 16:31:48.276721,101
U009,P003,2024-07-31 16:31:48.276721,2
U002,P004,2024-08-01 16:31:48.276721,67
U003,P006,2024-08-01 16:31:48.276721,2
U002,P014,2024-07-21 16:31:48.276721,37
U001,P020,2024-07-19 16:31:48.276721,72
U020,P004,2024-07-28 16:31:48.276721,70
U016,P002,2024-07-29 16:31:48.276721,72
U009,P007,2024-07-15 16:31:48.276721,90
U003,P018,2024-08-01 16:31:48.276721,38
U015,P008,2024-08-11 16:31:48.276721,103
U017,P001,2024-07-29 16:31:48.276721,58
U007,P010,2024-07-24 16:31:48.276721,17
U016,P008,2024-07-17 16:31:48.276721,67
U004,P015,2024-08-08 16:31:48.276721,118
U012,P009,2024-08-13 16:31:48.276721,92
U003,P006,2024-07-25 16:31:48.276721,112
U009,P015,2024-08-12 16:31:48.276721,89
U017,P018,2024-07-19 16:31:48.276721,49
U005,P004,2024-08-13 16:31:48.276721,4
U005,P002,2024-08-06 16:31:48.276721,7
U013,P020,2024-07-15 16:31:48.276721,96
U013,P015,2024-07-29 16:31:48.276721,72
U020,P013,2024-08-07 16:31:48.276721,51
U012,P004,2024-08-08 16:31:48.276721,47
U003,P006,2024-08-12 16:31:48.276721,87
U006,P016,2024-08-06 16:31:48.276721,61
U010,P016,2024-08-04 16:31:48.276721,119
U020,P014,2024-08-05 16:31:48.276721,36
U005,P019,2024-07-22 16:31:48.276721,120
U011,P001,2024-07-29 16:31:48.276721,57
U014,P006,2024-07-27 16:31:48.276721,85
U018,P020,2024-07-21 16:31:48.276721,102
U006,P019,2024-07-17 16:31:48.276721,80
U003,P014,2024-07-21 16:31:48.276721,15
U001,P001,2024-07-31 16:31:48.276721,79
U002,P003,2024-08-02 16:31:48.276721,101
U004,P006,2024-07-31 16:31:48.276721,9
U008,P006,2024-07-25 16:31:48.276721,48
U015,P004,2024-07-27 16:31:48.276721,45
U011,P016,2024-08-07 16:31:48.276721,3
U006,P005,2024-07-28 16:31:48.276721,7
U018,P006,2024-08-01 16:31:48.276721,2
U008,P012,2024-07-29 16:31:48.276721,62
U014,P007,2024-08-10 16:31:48.276721,56
U008,P012,2024-08-05 16:31:48.276721,10
U010,P008,2024-07-28 16:31:48.276721,6
U017,P019,2024-07-26 16:31:48.276721,103
U019,P010,2024-07-19 16:31:48.276721,15
U010,P013,2024-07-27 16:31:48.276721,101
U017,P015,2024-08-08 16:31:48.276721,92
U007,P003,2024-08-12 16:31:48.276721,96
U010,P012,2024-07-20 16:31:48.276721,105
U019,P010,2024-07-20 16:31:48.276721,84
U019,P008,2024-08-09 16:31:48.276721,70
U012,P020,2024-07-16 16:31:48.276721,62
U019,P012,2024-07-18 16:31:48.276721,96
U004,P016,2024-07-22 16:31:48.276721,31
U001,P001,2024-07-19 16:31:48.276721,29
U013,P011,2024-07-31 16:31:48.276721,70
U009,P006,2024-07-21 16:31:48.276721,83
U018,P011,2024-07-24 16:31:48.276721,85
U013,P017,2024-08-01 16:31:48.276721,57
U011,P010,2024-07-16 16:31:48.276721,55
U002,P017,2024-07-21 16:31:48.276721,24
U009,P014,2024-07-20 16:31:48.276721,109
U016,P014,2024-08-09 16:31:48.276721,54
U009,P010,2024-08-06 16:31:48.276721,15
U012,P016,2024-08-12 16:31:48.276721,55
U007,P018,2024-07-18 16:31:48.276721,3
U010,P011,2024-08-08 16:31:48.276721,12
U003,P012,2024-07-16 16:31:48.277705,113
U016,P007,2024-07-24 16:31:48.277705,76
U020,P011,2024-08-05 16:31:48.277705,8
U005,P010,2024-08-08 16:31:48.277705,85
U009,P018,2024-07-19 16:31:48.277705,52
U008,P015,2024-08-09 16:31:48.277705,38
U002,P008,2024-07-15 16:31:48.277705,117
U002,P018,2024-08-06 16:31:48.277705,38
U005,P003,2024-07-18 16:31:48.277705,78
U014,P014,2024-07-30 16:31:48.277705,93
U019,P008,2024-07-18 16:31:48.277705,12
U007,P018,2024-08-05 16:31:48.277705,85
U018,P004,2024-08-04 16:31:48.277705,59
U006,P006,2024-07-31 16:31:48.277705,102
U007,P012,2024-07-17 16:31:48.277705,108
U013,P003,2024-07-31 16:31:48.277705,81
U016,P017,2024-08-04 16:31:48.277705,11
U009,P020,2024-07-20 16:31:48.277705,46
U001,P008,2024-07-17 16:31:48.277705,15
U003,P017,2024-07-18 16:31:48.277705,105
U015,P006,2024-08-09 16:31:48.277705,17
U014,P011,2024-07-26 16:31:48.277705,83
U003,P018,2024-08-04 16:31:48.277705,107
U005,P010,2024-07-31 16:31:48.277705,85
U016,P017,2024-08-04 16:31:48.277705,118
U002,P020,2024-07-15 16:31:48.277705,71
U018,P007,2024-08-04 16:31:48.277705,105
U005,P009,2024-08-02 16:31:48.277705,39
U002,P018,2024-08-08 16:31:48.277705,94
U003,P011,2024-07-26 16:31:48.277765,42
U008,P002,2024-07-28 16:31:48.277765,41
U007,P019,2024-08-09 16:31:48.277765,17
U015,P018,2024-08-01 16:31:48.277765,41
U015,P012,2024-07-19 16:31:48.277765,101
U003,P011,2024-08-08 16:31:48.277765,94
U001,P003,2024-07-16 16:31:48.277765,114
U015,P019,2024-07-22 16:31:48.277765,17
U008,P012,2024-07-28 16:31:48.277765,35
U009,P019,2024-08-05 16:31:48.277765,37
U019,P002,2024-08-06 16:31:48.277765,33
U011,P005,2024-08-02 16:31:48.277765,5
U017,P001,2024-08-04 16:31:48.277765,81
U020,P009,2024-08-05 16:31:48.277765,76
U002,P009,2024-08-11 16:31:48.277765,30
U019,P002,2024-07-24 16:31:48.277765,23
U009,P008,2024-08-05 16:31:48.277765,8
U017,P017,2024-07-26 16:31:48.277765,39
U004,P013,2024-08-06 16:31:48.277765,61
U002,P003,2024-08-07 16:31:48.277765,73
U019,P007,2024-08-11 16:31:48.277765,24
U006,P017,2024-07-28 16:31:48.277765,7
U016,P014,2024-07-24 16:31:48.277765,106
U009,P010,2024-07-15 16:31:48.277765,9
U002,P008,2024-07-27 16:31:48.277765,28
U016,P004,2024-07-24 16:31:48.277765,5
U009,P001,2024-07-28 16:31:48.277765,78
U001,P004,2024-08-09 16:31:48.277765,91
U012,P008,2024-08-02 16:31:48.277765,94
U012,P016,2024-08-04 16:31:48.277765,13
U015,P011,2024-07-17 16:31:48.277765,101
U005,P005,2024-07-19 16:31:48.277765,24
U018,P009,2024-08-07 16:31:48.277765,107
U012,P011,2024-07-30 16:31:48.277765,17
U018,P017,2024-07-30 16:31:48.277765,58
U007,P019,2024-08-01 16:31:48.277765,47
U005,P006,2024-07-22 16:31:48.277765,120
U007,P011,2024-07-29 16:31:48.277765,68
U010,P003,2024-08-11 16:31:48.277765,79
U011,P006,2024-08-05 16:31:48.277765,42
U015,P016,2024-07-20 16:31:48.277765,50
U018,P003,2024-07-27 16:31:48.277765,11
U009,P014,2024-08-06 16:31:48.277765,19
U005,P014,2024-07-31 16:31:48.277765,68
U011,P015,2024-08-09 16:31:48.277765,22
U010,P004,2024-07-20 16:31:48.277765,82
U001,P019,2024-07-29 16:31:48.277765,63
U012,P011,2024-07-26 16:31:48.277765,76
U003,P006,2024-07-19 16:31:48.277765,92
U009,P007,2024-07-22 16:31:48.277765,11
U014,P011,2024-08-06 16:31:48.277765,94
U018,P018,2024-07-25 16:31:48.277765,5
U004,P019,2024-07-25 16:31:48.277765,116
U017,P019,2024-08-03 16:31:48.277765,83
U017,P020,2024-07-25 16:31:48.277765,58
U014,P003,2024-08-06 16:31:48.277765,74
U010,P006,2024-07-31 16:31:48.277765,63
U015,P003,2024-08-11 16:31:48.277765,1
U005,P009,2024-08-05 16:31:48.277765,74
U008,P001,2024-07-27 16:31:48.277765,19
U020,P005,2024-08-05 16:31:48.277765,105
U005,P005,2024-07-21 16:31:48.277765,59
U013,P012,2024-07-30 16:31:48.277765,58
U009,P020,2024-07-25 16:31:48.277765,81
U005,P007,2024-07-24 16:31:48.277765,118
U016,P014,2024-08-12 16:31:48.277765,6
U016,P006,2024-07-30 16:31:48.277765,87
U010,P019,2024-08-06 16:31:48.277765,30
U011,P017,2024-07-19 16:31:48.277765,46
U001,P005,2024-08-06 16:31:48.277765,87
U010,P012,2024-07-16 16:31:48.277765,117
U012,P002,2024-08-02 16:31:48.277765,32
U020,P002,2024-08-11 16:31:48.277765,55
U002,P014,2024-08-02 16:31:48.277765,108
U008,P016,2024-08-06 16:31:48.277765,60
U001,P009,2024-07-20 16:31:48.277765,70
U009,P018,2024-07-21 16:31:48.277765,5
U005,P014,2024-07-25 16:31:48.277765,9
U016,P019,2024-08-03 16:31:48.277765,116
U004,P011,2024-08-04 16:31:48.277765,18
U001,P002,2024-07-22 16:31:48.277765,13
U014,P019,2024-07-30 16:31:48.277765,48
U014,P016,2024-08-08 16:31:48.277765,79
U003,P016,2024-08-12 16:31:48.277765,8
U009,P018,2024-07-16 16:31:48.277765,2
U015,P010,2024-07-28 16:31:48.277765,33
U020,P005,2024-08-08 16:31:48.277765,57
U019,P018,2024-07-15 16:31:48.277765,12
U016,P006,2024-07-17 16:31:48.277765,18
U015,P004,2024-07-24 16:31:48.277765,40
U001,P001,2024-08-13 16:31:48.277765,7
U019,P012,2024-07-17 16:31:48.277765,119
U003,P019,2024-07-19 16:31:48.277765,12
U008,P004,2024-07-21 16:31:48.277765,100
U008,P007,2024-08-10 16:31:48.277765,85
U001,P008,2024-08-03 16:31:48.277765,3
U006,P016,2024-08-04 16:31:48.277765,93
U008,P002,2024-07-17 16:31:48.277765,49
U017,P015,2024-07-22 16:31:48.277765,47
U013,P003,2024-08-05 16:31:48.277765,79
U011,P002,2024-07-17 16:31:48.277765,103
U007,P013,2024-08-11 16:31:48.277765,72
U009,P002,2024-07-20 16:31:48.277765,27
U011,P014,2024-07-19 16:31:48.277765,103
U018,P010,2024-07-22 16:31:48.277765,8
U019,P009,2024-08-09 16:31:48.277765,49
U008,P009,2024-07-22 16:31:48.277765,118
U004,P019,2024-08-08 16:31:48.277765,50
U009,P009,2024-08-02 16:31:48.277765,56
U015,P006,2024-08-02 16:31:48.277765,97
U006,P020,2024-07-17 16:31:48.277765,120
U016,P018,2024-08-02 16:31:48.277765,88
U019,P016,2024-08-06 16:31:48.277765,46
U017,P001,2024-08-12 16:31:48.277765,23
U016,P003,2024-07-30 16:31:48.277765,87
U002,P003,2024-07-26 16:31:48.277765,77
U011,P010,2024-07-20 16:31:48.277765,93
U003,P004,2024-07-25 16:31:48.277765,78
U001,P017,2024-07-31 16:31:48.277765,37
U001,P009,2024-07-20 16:31:48.277765,45
U017,P004,2024-08-07 16:31:48.277765,91
U019,P002,2024-08-03 16:31:48.277765,30
U008,P004,2024-07-29 16:31:48.277765,18
U017,P003,2024-08-03 16:31:48.277765,90
U004,P015,2024-07-31 16:31:48.277765,48
U013,P005,2024-07-16 16:31:48.277765,83
U003,P005,2024-08-05 16:31:48.277765,12
U007,P012,2024-07-26 16:31:48.277765,34
U012,P014,2024-08-06 16:31:48.277765,58
U014,P017,2024-08-13 16:31:48.277765,11
U004,P019,2024-07-31 16:31:48.277765,10
U001,P018,2024-07-22 16:31:48.277765,78
U001,P001,2024-08-07 16:31:48.277765,118
U010,P003,2024-07-20 16:31:48.277765,3
U005,P013,2024-07-31 16:31:48.277765,11
U003,P016,2024-08-02 16:31:48.277765,117
U015,P001,2024-07-18 16:31:48.277765,2
U016,P002,2024-07-18 16:31:48.277765,77
U005,P020,2024-07-16 16:31:48.277765,70
U006,P016,2024-07-18 16:31:48.277765,57
U013,P001,2024-07-17 16:31:48.277765,49
U013,P014,2024-07-18 16:31:48.277765,104
U020,P017,2024-07-23 16:31:48.277765,89
U008,P007,2024-07-24 16:31:48.277765,112
U007,P004,2024-07-21 16:31:48.277765,27
U013,P010,2024-07-26 16:31:48.277765,94
U014,P010,2024-08-03 16:31:48.277765,96
U012,P001,2024-07-19 16:31:48.277765,36
U007,P006,2024-08-04 16:31:48.277765,11
U015,P002,2024-08-08 16:31:48.277765,39
U015,P003,2024-07-23 16:31:48.277765,115
U008,P010,2024-07-19 16:31:48.277765,75
U014,P008,2024-07-15 16:31:48.277765,82
U015,P010,2024-08-07 16:31:48.277765,105
U020,P018,2024-07-30 16:31:48.277765,87
U020,P014,2024-08-08 16:31:48.277765,114
U014,P011,2024-08-04 16:31:48.277765,109
U002,P013,2024-08-06 16:31:48.277765,104
U020,P005,2024-08-04 16:31:48.277765,35
U004,P020,2024-08-04 16:31:48.277765,6
U019,P005,2024-08-05 16:31:48.277765,71
U015,P017,2024-08-01 16:31:48.277765,80
U004,P005,2024-07-23 16:31:48.277765,113
U015,P014,2024-08-06 16:31:48.277765,87
U015,P006,2024-08-04 16:31:48.277765,82
U020,P013,2024-07-26 16:31:48.277765,47
U009,P008,2024-07-26 16:31:48.277765,66
U008,P019,2024-08-01 16:31:48.277765,115
U017,P014,2024-07-22 16:31:48.277765,65
U003,P006,2024-08-06 16:31:48.277765,37
U005,P017,2024-07-26 16:31:48.277765,119
U020,P020,2024-07-29 16:31:48.277765,10
U018,P017,2024-08-03 16:31:48.277765,97
U004,P019,2024-08-02 16:31:48.277765,98
U010,P015,2024-07-23 16:31:48.277765,71
U010,P009,2024-07-22 16:31:48.277765,74
U002,P018,2024-08-09 16:31:48.277765,21
U011,P002,2024-07-15 16:31:48.277765,21
U005,P007,2024-07-18 16:31:48.277765,34
U016,P013,2024-08-03 16:31:48.277765,1
U010,P005,2024-07-31 16:31:48.277765,95
U001,P005,2024-07-15 16:31:48.277765,59
U004,P014,2024-08-13 16:31:48.277765,63
U004,P012,2024-07-28 16:31:48.277765,30
U002,P005,2024-07-29 16:31:48.277765,86
U004,P007,2024-08-05 16:31:48.277765,54
U020,P003,2024-08-03 16:31:48.277765,17
U012,P011,2024-08-09 16:31:48.277765,115
U010,P010,2024-08-01 16:31:48.277765,13
U013,P017,2024-07-25 16:31:48.277765,76
U001,P014,2024-08-10 16:31:48.277765,1
U008,P018,2024-07-22 16:31:48.277765,99
U006,P013,2024-08-01 16:31:48.277765,82
U003,P017,2024-08-08 16:31:48.277765,45
U016,P018,2024-08-01 16:31:48.277765,24
U008,P014,2024-07-20 16:31:48.277765,2
U009,P008,2024-08-09 16:31:48.277765,100
U009,P004,2024-08-04 16:31:48.277765,37
U015,P005,2024-07-24 16:31:48.277765,118
U018,P005,2024-07-31 16:31:48.277765,7
U007,P005,2024-07-25 16:31:48.277765,4
U013,P009,2024-07-22 16:31:48.277765,1
U010,P006,2024-07-25 16:31:48.277765,56
U020,P016,2024-07-30 16:31:48.277765,100
U015,P005,2024-07-15 16:31:48.277765,75
U007,P003,2024-08-13 16:31:48.277765,4
U016,P019,2024-08-10 16:31:48.277765,39
U011,P007,2024-07-31 16:31:48.277765,119
U003,P007,2024-07-23 16:31:48.277765,117
U008,P010,2024-08-03 16:31:48.277765,50
U016,P010,2024-07-19 16:31:48.277765,82
U002,P017,2024-07-24 16:31:48.277765,5
U017,P007,2024-07-19 16:31:48.277765,87
U018,P001,2024-07-26 16:31:48.277765,31
U002,P013,2024-07-20 16:31:48.277765,105
U019,P005,2024-08-08 16:31:48.277765,37
U008,P014,2024-07-26 16:31:48.277765,34
U011,P002,2024-08-13 16:31:48.277765,14
U013,P014,2024-08-11 16:31:48.277765,21
U003,P011,2024-08-08 16:31:48.277765,110
U016,P004,2024-07-31 16:31:48.277765,108
U018,P001,2024-07-26 16:31:48.277765,65
U006,P010,2024-08-08 16:31:48.277765,1
U016,P012,2024-08-11 16:31:48.277765,90
U007,P017,2024-08-04 16:31:48.277765,58
U016,P018,2024-08-02 16:31:48.277765,4
U019,P009,2024-07-15 16:31:48.277765,8
U019,P017,2024-08-01 16:31:48.277765,49
U019,P010,2024-07-18 16:31:48.277765,71
U009,P019,2024-07-16 16:31:48.277765,76
U010,P003,2024-08-13 16:31:48.277765,84
U014,P006,2024-08-09 16:31:48.277765,3
U015,P019,2024-07-17 16:31:48.277765,80
U018,P011,2024-08-06 16:31:48.277765,119
U020,P015,2024-07-26 16:31:48.277765,60
U006,P010,2024-07-31 16:31:48.277765,104
U016,P009,2024-07-31 16:31:48.277765,14
U008,P002,2024-07-16 16:31:48.277765,67
U010,P010,2024-07-22 16:31:48.277765,79
U002,P017,2024-07-20 16:31:48.277765,37
U003,P011,2024-07-20 16:31:48.277765,97
U002,P001,2024-08-02 16:31:48.277765,53
U018,P009,2024-08-09 16:31:48.277765,1
U015,P014,2024-08-08 16:31:48.277765,56
U002,P001,2024-08-02 16:31:48.277765,81
U006,P016,2024-07-28 16:31:48.277765,21
U020,P001,2024-08-09 16:31:48.277765,18
U006,P004,2024-07-27 16:31:48.277765,82
U008,P006,2024-07-29 16:31:48.277765,29
U009,P003,2024-07-29 16:31:48.277765,48
U019,P005,2024-07-24 16:31:48.277765,80
U006,P002,2024-08-02 16:31:48.277765,118
U007,P014,2024-08-13 16:31:48.277765,53
U003,P011,2024-08-13 16:31:48.277765,119
U007,P001,2024-08-12 16:31:48.277765,68
U007,P007,2024-08-07 16:31:48.277765,114
U004,P013,2024-07-17 16:31:48.277765,9
U020,P012,2024-07-24 16:31:48.277765,21
U014,P018,2024-08-13 16:31:48.277765,94
U011,P018,2024-08-12 16:31:48.277765,91
U006,P006,2024-08-13 16:31:48.277765,106
U003,P010,2024-08-07 16:31:48.277765,95
U001,P003,2024-07-28 16:31:48.277765,110
U009,P011,2024-08-13 16:31:48.277765,38
U001,P015,2024-07-22 16:31:48.277765,72
U015,P011,2024-08-06 16:31:48.277765,93
U006,P011,2024-07-30 16:31:48.277765,119
U006,P009,2024-07-21 16:31:48.277765,59
U006,P019,2024-07-30 16:31:48.277765,21
U014,P018,2024-08-02 16:31:48.277765,86
U017,P019,2024-07-25 16:31:48.277765,2
U012,P013,2024-08-02 16:31:48.277765,47
U009,P004,2024-07-29 16:31:48.277765,1
U004,P015,2024-07-26 16:31:48.277765,42
U020,P005,2024-08-12 16:31:48.277765,105
U018,P009,2024-07-25 16:31:48.277765,3
U012,P001,2024-08-08 16:31:48.277765,16
U005,P014,2024-07-16 16:31:48.277765,31
U008,P010,2024-07-20 16:31:48.277765,112
U011,P016,2024-07-18 16:31:48.277765,20
U008,P016,2024-08-04 16:31:48.277765,80
U006,P011,2024-08-13 16:31:48.277765,23
U016,P010,2024-07-17 16:31:48.277765,2
U017,P007,2024-07-15 16:31:48.277765,97
U018,P013,2024-07-26 16:31:48.277765,92
U013,P008,2024-08-09 16:31:48.277765,90
U002,P012,2024-07-29 16:31:48.277765,3
U006,P016,2024-08-04 16:31:48.277765,12
U003,P003,2024-08-11 16:31:48.277765,15
U017,P001,2024-07-24 16:31:48.277765,65
U004,P015,2024-08-06 16:31:48.277765,47
U010,P016,2024-08-07 16:31:48.277765,75
U003,P003,2024-08-11 16:31:48.277765,31
U005,P001,2024-07-21 16:31:48.277765,67
U008,P007,2024-08-10 16:31:48.277765,91
U012,P007,2024-07-19 16:31:48.277765,32
U001,P013,2024-08-06 16:31:48.277765,85
U008,P019,2024-08-10 16:31:48.277765,29
U001,P013,2024-08-11 16:31:48.277765,31
U011,P001,2024-08-09 16:31:48.277765,45
U019,P004,2024-07-27 16:31:48.277765,82
U014,P002,2024-08-03 16:31:48.277765,23
U003,P002,2024-07-23 16:31:48.277765,80
U016,P015,2024-08-08 16:31:48.277765,23
U002,P016,2024-08-12 16:31:48.277765,46
U018,P010,2024-07-31 16:31:48.277765,90
U020,P003,2024-07-21 16:31:48.277765,103
U006,P011,2024-07-31 16:31:48.277765,103
U018,P007,2024-07-26 16:31:48.277765,21
U012,P019,2024-07-22 16:31:48.277765,16
U005,P009,2024-07-25 16:31:48.277765,75
U014,P010,2024-08-11 16:31:48.277765,101
U003,P007,2024-08-03 16:31:48.277765,68
U015,P019,2024-07-26 16:31:48.277765,81
U001,P017,2024-08-07 16:31:48.277765,103
U016,P017,2024-08-07 16:31:48.277765,111
U009,P015,2024-08-04 16:31:48.277765,109
U013,P015,2024-08-01 16:31:48.277765,117
U013,P017,2024-07-19 16:31:48.277765,72
U008,P014,2024-07-27 16:31:48.277765,108
U001,P017,2024-07-19 16:31:48.277765,24
